price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.8,100,317304560,False,False,False,False,False,1607958507121
122.79,3,316559755,False,True,False,False,False,1607958501636
122.77,4,316381814,False,True,False,False,False,1607958500107
122.77,2,316360646,False,True,False,False,False,1607958499988
122.72,300,315284738,True,False,False,False,False,1607958491824
122.74,2,314125150,False,True,False,False,False,1607958481779
122.7,7,313616814,False,True,False,False,False,1607958478028
122.7,100,313550253,False,False,False,False,False,1607958477623
122.73,2,313498769,False,True,False,False,False,1607958477477
122.75,100,312902612,False,False,False,False,False,1607958471794
122.75,100,312902592,False,False,False,False,False,1607958471794
122.74,100,311760371,False,False,False,False,False,1607958460484
122.72,300,311115716,False,False,False,False,False,1607958453457
122.715,100,311109532,False,False,False,False,False,1607958453369
122.74,100,310848519,False,False,False,False,False,1607958450756
122.75,24,310650600,False,True,False,False,False,1607958448886
122.76,100,309961162,True,False,False,False,False,1607958442700
122.76,300,309961139,True,False,False,False,False,1607958442700
122.75,100,309625182,False,False,False,False,False,1607958440580
122.76,300,309571666,False,False,False,False,False,1607958440161
