price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.33,50,1116761150,False,True,False,False,False,1607968743437
122.31,196,1116679153,True,False,False,False,False,1607968742420
122.31,1,1116678968,True,True,False,False,False,1607968742417
122.31,1,1116678690,True,True,False,False,False,1607968742414
122.31,2,1116677683,True,True,False,False,False,1607968742409
122.32,61,1116529785,True,True,False,False,False,1607968741026
122.32,28,1116528859,True,True,False,False,False,1607968741022
122.31,90,1116492032,True,True,False,False,False,1607968740686
122.29,100,1116403388,False,False,False,False,False,1607968739946
122.3,1,1116392381,False,True,False,False,False,1607968739918
122.33,100,1116168839,False,False,False,False,False,1607968736862
122.33,100,1116055229,False,False,False,False,False,1607968734479
122.34,100,1115978335,False,False,False,False,False,1607968733430
122.4,89,1115163721,False,True,False,False,False,1607968720069
122.4,1,1115163710,False,True,False,False,False,1607968720069
122.4,30,1115056074,False,True,False,False,False,1607968719453
122.4,13,1115054369,False,True,False,False,False,1607968719450
122.405,1,1115054357,False,True,False,False,False,1607968719450
122.425,100,1114879367,False,False,False,False,False,1607968717666
122.475,100,1114234010,False,False,False,False,False,1607968706763
