price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.72,100,1065530717,True,False,False,False,False,1607967844586
122.72,100,1065530710,True,False,False,False,False,1607967844586
122.74,100,1065117655,False,False,False,False,False,1607967837424
122.72,100,1064595145,False,False,False,False,False,1607967827117
122.7,4,1064523929,False,True,False,False,False,1607967825661
122.69,9,1064220291,False,True,False,False,False,1607967819899
122.69,1,1064220278,False,True,False,False,False,1607967819899
122.71,100,1063951679,False,False,False,False,False,1607967815401
122.72,100,1063709476,True,False,False,False,False,1607967811150
122.735,500,1063129785,False,False,False,False,False,1607967801508
122.72,200,1063006092,False,False,False,False,False,1607967800597
122.725,6,1062862150,False,True,False,False,False,1607967798917
122.73,100,1062430282,False,False,False,False,False,1607967790508
122.74,100,1062237157,False,False,False,False,False,1607967788509
122.73,100,1062236956,False,False,False,False,False,1607967788505
122.7,100,1061706482,False,False,False,False,False,1607967781358
122.7,100,1061647806,True,False,False,False,False,1607967781203
122.74,100,1061499750,False,False,False,False,False,1607967779518
122.73,100,1061369569,False,False,False,False,False,1607967777939
122.73,100,1061368894,False,False,False,False,False,1607967777937
