price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.705,80,515455895,False,True,False,False,False,1607960604195
122.71,400,514992200,True,False,False,False,False,1607960600193
122.71,100,514991702,True,False,False,False,False,1607960600193
122.71,300,514991614,True,False,False,False,False,1607960600193
122.715,199,514645580,False,False,False,False,False,1607960597035
122.72,100,514407805,True,False,False,False,False,1607960594349
122.72,100,514280835,True,False,False,False,False,1607960593138
122.715,100,514178117,False,False,False,False,False,1607960592403
122.71,300,514022629,True,False,False,False,False,1607960591291
122.715,100,513781554,False,False,False,False,False,1607960588437
122.715,100,513780505,False,False,False,False,False,1607960588431
122.71,100,513486812,True,False,False,False,False,1607960585037
122.7,43,512507410,True,True,False,False,False,1607960574029
122.72,100,511038444,True,False,False,False,False,1607960556721
122.665,100,510744133,False,False,False,False,False,1607960553941
122.695,12,508966149,False,True,False,False,False,1607960537106
122.7,1,507515292,False,True,False,False,False,1607960523979
122.665,2,507104944,False,True,False,False,False,1607960520367
122.65,300,506763750,False,False,False,False,False,1607960516785
122.67,50,506146547,False,True,False,False,False,1607960510254
