price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.965,85,376602514,False,True,False,False,False,1607959106652
122.955,1,376504012,False,True,False,False,False,1607959105848
122.955,1,376498762,False,True,False,False,False,1607959105755
122.955,1,376477664,False,True,False,False,False,1607959105509
122.955,1,376461350,False,True,False,False,False,1607959105403
122.955,1,376459823,False,True,False,False,False,1607959105398
122.955,1,376459493,False,True,False,False,False,1607959105397
122.945,1,375873192,False,True,False,False,False,1607959098455
122.95,100,375871559,False,False,False,False,False,1607959098430
122.95,100,375870276,False,False,False,False,False,1607959098413
123.005,100,374881290,False,False,False,False,False,1607959087083
122.975,8,374250319,False,True,False,False,False,1607959080445
122.995,100,374053045,False,False,False,False,False,1607959078463
123.0,100,373996910,False,False,False,False,False,1607959077850
122.995,100,373996161,False,False,False,False,False,1607959077840
122.995,100,373996085,False,False,False,False,False,1607959077837
122.995,100,373995917,False,False,False,False,False,1607959077835
122.995,100,373995713,False,False,False,False,False,1607959077830
122.995,100,373963631,False,False,False,False,False,1607959077350
122.995,100,373963626,False,False,False,False,False,1607959077350
