price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
121.7,22,1902619914,True,True,False,False,False,1607979595010
121.7,36,1902617641,True,True,False,False,False,1607979595008
121.7,33,1902613748,True,True,False,False,True,1607979595006
121.7,68,1902613546,True,True,False,False,True,1607979595006
121.72,300,1902083314,True,False,False,False,False,1607979593791
121.73,100,1901979133,False,False,False,False,False,1607979593494
121.75,42,1901715597,False,True,False,False,False,1607979592565
121.71,9,1901046221,True,True,False,False,False,1607979591011
121.71,9,1901022113,True,True,False,False,False,1607979590953
121.7,1,1900975899,True,True,False,False,False,1607979590788
121.71,300,1900910653,True,False,False,False,False,1607979590604
121.71,100,1900870805,False,False,False,False,False,1607979590495
121.71,100,1900869960,False,False,False,False,False,1607979590493
121.715,33,1900531434,True,True,False,False,False,1607979590104
121.71,204,1900459788,True,False,False,False,False,1607979590028
121.73,100,1900392413,False,False,False,False,False,1607979589928
121.72,300,1900289522,True,False,False,False,False,1607979589598
121.76,100,1900127405,True,False,False,False,False,1607979589230
121.74,2,1899970040,True,True,False,False,False,1607979588713
121.76,100,1899393005,True,False,False,False,False,1607979586949
