price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.65,300,547811801,False,False,False,False,False,1607960916115
122.67,300,547426924,False,False,False,False,False,1607960912879
122.63,20,546598785,False,True,False,False,False,1607960905064
122.61,100,546106142,False,False,False,False,False,1607960900725
122.675,100,545372918,False,False,False,False,False,1607960893791
122.675,100,544551449,False,False,False,False,False,1607960884424
122.68,100,543995292,False,False,False,False,False,1607960879250
122.68,100,543995206,False,False,False,False,False,1607960879249
122.69,300,543955483,True,False,False,False,False,1607960878609
122.69,100,543955477,True,False,False,False,False,1607960878609
122.69,300,543179728,False,False,False,False,False,1607960868767
122.7,100,543120665,True,False,False,False,False,1607960868187
122.72,100,543052533,False,False,False,False,False,1607960867478
122.71,300,543019903,True,False,False,False,False,1607960867177
122.67,100,542612207,True,False,False,False,False,1607960864153
122.635,90,542007191,False,True,False,False,False,1607960860340
122.635,100,542007185,False,False,False,False,False,1607960860340
122.64,100,541848156,False,False,False,False,False,1607960858543
122.61,100,541799916,False,False,False,False,False,1607960858081
122.575,100,541485830,False,False,False,False,False,1607960855750
