price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.83,1,806790430,False,True,False,False,False,1607963934362
122.83,100,806786306,False,False,False,False,False,1607963934356
122.875,12,805121487,False,True,False,False,False,1607963908328
122.825,100,803762130,False,False,False,False,False,1607963886379
122.815,100,803239576,False,False,False,False,False,1607963880477
122.83,200,803048735,False,False,False,False,False,1607963878259
122.845,200,802877108,False,False,False,False,False,1607963875063
122.83,100,802788144,False,False,False,False,False,1607963873793
122.83,300,802565766,False,False,False,False,False,1607963870021
122.845,22,802314778,False,True,False,False,False,1607963866660
122.85,6,802210562,True,True,False,False,False,1607963864886
122.85,100,802196046,True,False,False,False,False,1607963864569
122.845,100,802089735,False,False,False,False,False,1607963862944
122.85,300,801396014,False,False,False,False,False,1607963854402
122.865,100,801284599,False,False,False,False,False,1607963853038
122.85,100,800882640,False,False,False,False,False,1607963847285
122.85,2,800406548,False,True,False,False,False,1607963839781
122.85,100,800402085,False,False,False,False,False,1607963839715
122.845,100,800399399,False,False,False,False,False,1607963839702
122.85,100,800397973,False,False,False,False,False,1607963839696
