price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.41,100,1865481372,True,False,False,False,False,1607720397799
122.29,1100,1864529704,False,False,False,False,False,1607720395364
122.31,200,1861853424,False,False,False,False,False,1607720388355
122.29,5,1861796795,True,True,False,False,False,1607720388156
122.3,138,1861737675,True,False,False,False,False,1607720388071
122.3,22,1861431572,True,True,False,False,False,1607720387013
122.29,25,1861343018,True,True,False,False,False,1607720386668
122.36,300,1860645880,True,False,False,False,False,1607720385111
122.39,300,1860154507,True,False,False,False,False,1607720383612
122.41,80,1860000793,False,True,False,False,False,1607720383387
122.41,9,1859998514,True,True,False,False,False,1607720383377
122.4,199,1859951526,True,False,False,False,False,1607720383220
122.4,300,1859635744,True,False,False,False,False,1607720382248
122.39,274,1859171731,True,False,False,False,False,1607720380941
122.39,300,1859165195,True,False,False,False,True,1607720380937
122.4,300,1859111478,True,False,False,False,False,1607720380826
122.32,1000,1858683264,False,False,False,False,False,1607720379695
122.32,100,1858683250,False,False,False,False,False,1607720379695
122.32,300,1858683229,False,False,False,False,False,1607720379695
122.34,300,1858414155,True,False,False,False,False,1607720378830
