price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.94,57,873488783,False,True,False,False,False,1607964839999
122.915,100,873316505,False,False,False,False,False,1607964837126
122.9,100,872759622,True,False,False,False,False,1607964830412
122.9,300,872759571,True,False,False,False,False,1607964830412
122.89,100,872302034,True,False,False,False,False,1607964825329
122.87,100,872252619,True,False,False,False,False,1607964825307
122.86,1,872127158,False,True,False,False,False,1607964823732
122.93,25,871143521,False,True,False,False,False,1607964813859
122.93,10,871014789,True,True,False,False,False,1607964813786
122.93,100,871014069,True,False,False,False,False,1607964813786
122.92,100,870994870,True,False,False,False,False,1607964813781
122.92,100,870969412,True,False,False,False,True,1607964813775
122.92,200,870969316,True,False,False,False,True,1607964813775
122.92,200,870969269,True,False,False,False,True,1607964813775
122.91,200,869598410,False,False,False,False,False,1607964790359
122.9,33,868504299,False,True,False,False,False,1607964771257
122.93,300,867841385,True,False,False,False,False,1607964762635
122.92,300,864409536,True,False,False,False,False,1607964706094
122.93,168,864307401,False,False,False,False,False,1607964704092
122.93,170,864219577,True,False,False,False,False,1607964702604
