price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.87,1,1048188434,False,True,False,False,False,1607967551047
122.88,100,1047922194,False,False,False,False,False,1607967546357
122.88,100,1047922187,False,False,False,False,False,1607967546357
122.865,100,1047878484,False,False,False,False,False,1607967546063
122.855,100,1047753385,False,False,False,False,False,1607967544228
122.86,100,1047651183,False,False,False,False,False,1607967542656
122.86,100,1047651178,False,False,False,False,False,1607967542656
122.85,100,1047441660,True,False,False,False,False,1607967540678
122.865,100,1047410571,False,False,False,False,False,1607967540351
122.87,5,1047407097,False,True,False,False,False,1607967540326
122.87,3,1047407074,False,True,False,False,False,1607967540326
122.875,100,1047253045,True,False,False,False,False,1607967538910
122.88,100,1046890494,False,False,False,False,False,1607967531066
122.88,11,1046671776,False,True,False,False,False,1607967526061
122.89,100,1046618853,True,False,False,False,False,1607967525117
122.9,92,1045704475,True,True,False,False,True,1607967506866
122.89,100,1045704462,True,False,False,False,True,1607967506866
122.89,208,1045704453,True,False,False,False,True,1607967506866
122.89,100,1045704441,True,False,False,False,True,1607967506866
122.88,100,1045601715,False,False,False,False,False,1607967505311
