price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.78,100,576019251,False,False,False,False,False,1607961218854
122.77,200,575987770,False,False,False,False,False,1607961218580
122.75,47,575716135,True,True,False,False,False,1607961215491
122.76,2,575482976,False,True,False,False,False,1607961212775
122.765,50,575387191,False,True,False,False,False,1607961211534
122.765,50,575387043,False,True,False,False,False,1607961211530
122.775,100,575128574,False,False,False,False,False,1607961208197
122.78,1,574911333,False,True,False,False,False,1607961205647
122.79,200,574898501,False,False,False,False,False,1607961205455
122.81,100,573546984,False,False,False,False,False,1607961187862
122.77,100,573186321,True,False,False,False,False,1607961184144
122.76,186,572682800,True,False,False,False,False,1607961179620
122.76,100,572227637,False,False,False,False,False,1607961172571
122.765,100,572203941,False,False,False,False,False,1607961172239
122.755,50,572132977,False,True,False,False,False,1607961171037
122.765,197,571978893,False,False,False,False,False,1607961169137
122.765,100,571480238,False,False,False,False,False,1607961162865
122.76,300,571351171,True,False,False,False,False,1607961161568
122.75,200,571229394,False,False,False,False,False,1607961159949
122.745,273,571221425,False,False,False,False,False,1607961159853
