price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.9,10,953984647,False,True,False,False,False,1607966043386
122.905,11,953454039,False,True,False,False,False,1607966036726
122.9,300,953246340,True,False,False,False,False,1607966034168
122.91,100,952073828,False,False,False,False,False,1607966014415
122.91,66,952053227,False,True,False,False,False,1607966013845
122.91,234,952053144,False,False,False,False,False,1607966013845
122.875,200,951135204,False,False,False,False,False,1607965998160
122.88,1,951103581,True,True,False,False,False,1607965997478
122.87,59,950679435,False,True,False,False,False,1607965988814
122.895,100,950525682,False,False,False,False,False,1607965985812
122.9,300,950479976,False,False,False,False,False,1607965984916
122.9,300,950095494,True,False,False,False,False,1607965977664
122.87,277,949614116,False,False,False,False,False,1607965969273
122.86,100,949584315,False,False,False,False,False,1607965968767
122.825,50,949224761,False,True,False,False,False,1607965963338
122.81,2,948942149,False,True,False,False,False,1607965958759
122.79,100,948786912,False,False,False,False,False,1607965956476
122.79,100,948155388,False,False,False,False,False,1607965946368
122.8,100,948144611,False,False,False,False,False,1607965946269
122.8,100,948003128,True,False,False,False,False,1607965943888
