price,size,tradeId,isISO,isOddLot,isOutsideRegularHours,isSinglePriceCross,isTradeThroughExempt,timestamp
122.84,100,974188055,True,False,False,False,False,1607966345373
122.845,123,973641670,False,False,False,False,False,1607966340149
122.84,90,973310857,True,True,False,False,False,1607966335421
122.845,10,973310831,True,True,False,False,False,1607966335421
122.845,100,973285612,False,False,False,False,False,1607966335397
122.86,1,972621548,False,True,False,False,False,1607966322758
122.86,49,972559156,True,True,False,False,False,1607966321883
122.86,49,972557789,True,True,False,False,False,1607966321880
122.84,100,969696312,False,False,False,False,False,1607966273330
122.845,100,969308170,False,False,False,False,False,1607966270451
122.84,250,968424971,False,False,False,False,False,1607966255345
122.83,21,966717963,False,True,False,False,False,1607966232964
122.835,200,966439870,False,False,False,False,False,1607966228979
122.85,23,966408957,True,True,False,False,False,1607966228634
122.83,100,965931954,True,False,False,False,False,1607966221975
122.865,100,965441175,False,False,False,False,False,1607966213366
122.85,100,965055258,False,False,False,False,False,1607966205326
122.835,100,964887836,False,False,False,False,False,1607966202297
122.845,100,963919680,False,False,False,False,False,1607966185026
122.845,100,963855519,False,False,False,False,False,1607966184030
